order_id	quantity	item_name	choice_description	item_price
109	1	Canned Soda	[Diet Dr. Pepper]	$1.09 
110	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Cheese, Lettuce]]	$8.75 
110	1	Veggie Bowl	[Saute Chili Seafood Salsa, [Rice, Green Beans, Cheese, Sour Cream]]	$8.75 
110	1	Barbacoa Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Cheese, Lettuce]]	$9.25 
110	1	Barbacoa Crispy Tacos	[Saute Chili Seafood Salsa, [Rice, Cheese, Lettuce]]	$9.25 
111	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
111	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 
112	1	Steak Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.99 
112	1	Steak Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.99 
113	1	Steak Bowl	[Saute Chili Seafood Salsa (Medium), [Rice, Black Beans, Sour Cream]]	$8.99 
113	1	Canned Soda	[Mountain Dew]	$1.09 
114	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
114	1	Canned Soft Drink	[Coke]	$1.25 
115	1	Steak Burrito	[Saute Chili Seafood Salsa (Medium), [Black Beans, Rice]]	$8.99 
115	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
116	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$9.25 
116	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
117	1	Barbacoa Soft Tacos	[Tomatillo-Yellow Chili Salsa (Hot), [Green Beans, Cheese, Sour Cream, Lettuce]]	$8.99 
117	1	Chips and Guacamole	NULL	$3.99 
118	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Green Beans, Rice, Cheese, Sour Cream]]	$8.49 
118	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
119	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
119	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
120	1	Chicken Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese]]	$8.49 
120	1	Side of Chips	NULL	$1.69 
121	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
121	1	Chips and Guacamole	NULL	$3.99 
122	1	Steak Soft Tacos	[Tomatillo-Yellow Chili Salsa (Hot), [Rice, Cheese, Lettuce]]	$8.99 
122	1	Side of Chips	NULL	$1.69 
122	1	Canned Soda	[Coca Cola]	$1.09 
123	2	Steak Salad Bowl	[Tomatillo Yellow Chili Salsa, [Black Beans, Cheese, Guacamole]]	$23.78 
124	2	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$17.50 
124	1	Chips	NULL	$2.15 
124	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
125	1	Steak Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Lettuce]]	$9.25 
125	1	Steak Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
125	1	Veggie Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
125	1	Chips and Guacamole	NULL	$4.45 
126	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
126	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Guacamole, Lettuce]]	$11.25 
127	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]	$11.25 
127	1	Canned Soft Drink	[Sprite]	$1.25 
128	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream]]	$9.25 
128	1	Chips and Guacamole	NULL	$4.45 
128	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Lettuce, Guacamole, Sour Cream, Cheese, Black Beans, Rice]]	$11.25 
129	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]	$11.75 
129	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]	$11.75 
129	1	6 Pack Soft Drink	[Sprite]	$6.49 
130	1	Steak Soft Tacos	[Tomatillo-Yellow Chili Salsa (Hot), Lettuce]	$8.99 
130	1	Chips and Tomatillo-Yellow Chili Salsa	NULL	$2.39 
131	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
131	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
132	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
132	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
132	1	Chips	NULL	$2.15 
133	1	Steak Bowl	[Saute Chili Seafood Salsa (Medium), [Rice, Black Beans, Sour Cream]]	$8.99 
133	1	Side of Chips	NULL	$1.69 
134	1	Chicken Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 
134	1	Chicken Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
134	1	Chips	NULL	$2.15 
135	1	Chips and Guacamole	NULL	$4.45 
135	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
136	1	Chicken Soft Tacos	[Tomatillo-Yellow Chili Salsa (Hot), Fajita Veggies]	$8.49 
136	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Cheese, Lettuce]]	$8.99 
137	2	Chicken Salad Bowl	[Fresh Tomato Salsa, Fajita Vegetables(Roasted Sweet Pepper, Cabbage)]	$17.50 
138	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Rice, Fajita Veggies, Cheese]]	$8.49 
138	1	Canned Soda	[Diet Coke]	$1.09 
138	1	Bottled Water	NULL	$1.09 
139	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Sour Cream]]	$8.75 
139	1	Canned Soft Drink	[Coke]	$1.25 
139	1	Chips	NULL	$2.15 
140	1	Steak Burrito	[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]	$11.08 
141	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Green Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
141	1	Chicken Soft Tacos	[[Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 
142	1	Steak Burrito	[Saute Chili Seafood Salsa (Medium), Rice]	$8.99 
142	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
143	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Cheese]]	$8.75 
143	1	Chips	NULL	$2.15 
143	1	Bottled Water	NULL	$1.50 
144	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
144	1	Chips	NULL	$2.15 
145	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
145	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream]]	$8.49 
146	1	Barbacoa Burrito	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 
146	1	Steak Burrito	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Lettuce]]	$9.25 
147	1	Steak Bowl	[Tomatillo Yellow Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Cheese, Guacamole, Lettuce]]	$11.75 
147	1	Canned Soft Drink	[Coke]	$1.25 
148	1	Chicken Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 
148	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Green Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
148	1	Chips and Guacamole	NULL	$4.45 
148	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
149	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
149	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
149	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Cheese, Guacamole, Lettuce]]	$11.25 
149	1	Chips and Guacamole	NULL	$4.45 
149	1	Canned Soft Drink	[Lemonade]	$1.25 
149	1	Canned Soft Drink	[Sprite]	$1.25 
150	1	Chicken Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
150	1	Chips and Tomatillo-Yellow Chili Salsa	NULL	$2.39 
150	2	Canned Soda	[Diet Coke]	$2.18 
151	1	Chicken Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese]]	$8.49 
151	2	Canned Soda	[Coca Cola]	$2.18 
152	2	Steak Burrito	[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]	$22.16 
153	2	Chicken Soft Tacos	[Fresh Tomato Salsa, Sour Cream]	$17.50 
154	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
154	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
154	1	6 Pack Soft Drink	[Coke]	$6.49 
155	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Cheese, Sour Cream]]	$8.99 
155	1	Izze	[Blackberry]	$3.39 
155	1	Izze	[Grapefruit]	$3.39 
156	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]	$8.99 
156	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Cheese, Sour Cream, Lettuce]]	$8.49 
157	1	Chicken Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
157	1	Chips	NULL	$2.15 
158	1	Chicken Crispy Tacos	[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
158	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
159	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 
159	1	Canned Soft Drink	[Diet Coke]	$1.25 
160	1	Steak Burrito	[Saute Chili Seafood Salsa (Medium), [Black Beans, Cheese, Sour Cream, Lettuce]]	$8.99 
160	1	Canned Soda	[Diet Coke]	$1.09 
161	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
161	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
162	1	Brakens Burrito	[Fresh Tomato Salsa, [Rice, Green Beans, Sour Cream, Cheese]]	$9.25 
162	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
163	1	Barbacoa Burrito	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.75 
163	1	Bottled Water	NULL	$1.50 
164	1	Steak Burrito	[Saute Chili Seafood Salsa (Medium), [Rice, Black Beans, Sour Cream]]	$8.99 
164	1	Canned Soda	[Mountain Dew]	$1.09 
165	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
165	1	Canned Soft Drink	[Coke]	$1.25 
165	1	Canned Soft Drink	[Coke]	$1.25 
166	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]	$11.25 
166	1	Steak Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Sour Cream, Cheese, Lettuce, Guacamole]]	$11.75 
166	1	Chips	NULL	$2.15 
167	1	Barbacoa Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
167	1	Side of Chips	NULL	$1.69 
168	1	Steak Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
168	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
169	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream]]	$8.75 
169	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream]]	$9.25 
170	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Green Beans, Cheese, Guacamole, Lettuce]]	$11.25 
170	1	Chips and Guacamole	NULL	$4.45 
170	1	Canned Soft Drink	[Coke]	$1.25 
171	1	Veggie Burrito	[Tomatillo Green Chili Salsa, Guacamole]	$11.25 
171	1	Chips and Guacamole	NULL	$4.45 
172	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Green Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
172	1	Barbacoa Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Green Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
173	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Rice, Fajita Veggies, Cheese]]	$8.49 
173	1	Brakens Bowl	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Rice, Cheese, Lettuce]]	$8.99 
174	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 
174	1	Canned Soft Drink	[Sprite]	$1.25 
175	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
175	1	Canned Soft Drink	[Coke]	$1.25 
176	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Green Beans, Cheese, Guacamole, Lettuce]]	$11.75 
176	1	Brakens Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 
176	1	Chips and Guacamole	NULL	$4.45 
177	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
177	1	Chips	NULL	$2.15 
178	3	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]	$32.94 
179	1	Canned Soft Drink	[Coke]	$1.25 
179	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]	$11.25 
180	1	Steak Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
180	1	Side of Chips	NULL	$1.69 
180	1	Canned Soda	[Dr. Pepper]	$1.09 
181	2	Chicken Bowl	[Tomatillo Yellow Chili Salsa]	$17.50 
182	1	Chips and Guacamole	NULL	$4.45 
182	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
182	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese]]	$9.25 
183	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
183	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
184	1	Brakens Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
184	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Lettuce]]	$8.75 
184	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
184	1	Chips	NULL	$2.15 
184	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
185	2	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce]]	$17.50 
186	1	Chicken Soft Tacos	[[Tomatillo-Yellow Chili Salsa (Hot), Saute Chili Seafood Salsa (Medium)], [Guacamole, Cheese, Sour Cream]]	$10.98 
186	1	Steak Bowl	[[Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]	$11.48 
186	1	Barbacoa Crispy Tacos	[[Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Cheese, Sour Cream, Guacamole]]	$11.48 
186	1	Izze	[Grapefruit]	$3.39 
187	1	Steak Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
187	1	Side of Chips	NULL	$1.69 
188	1	Brakens Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
188	1	Canned Soda	[Coca Cola]	$1.09 
189	1	Veggie Burrito	[[Saute Chili Seafood Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Green Beans, Fajita Veggies, Guacamole, Lettuce]]	$10.98 
189	1	Nantucket Nectar	[Pomegranate Cherry]	$3.39 
190	1	Steak Crispy Tacos	[[Saute Chili Seafood Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Sour Cream]]	$8.99 
190	1	Canned Soda	[Dr. Pepper]	$1.09 
191	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
191	1	Chicken Soft Tacos	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
192	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 
192	1	Chips and Guacamole	NULL	$4.45 
192	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
192	1	Steak Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Green Beans, Cheese]]	$9.25 
193	3	Bowl	[Braised Brakens, Green Beans, [Sour Cream, Cheese, Cilantro-Lime Rice]]	$22.20 
194	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Rice, Fajita Veggies, Cheese]]	$8.49 
194	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
195	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 
195	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream]]	$8.75 
195	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
195	1	Brakens Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce]]	$9.25 
195	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
195	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
196	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 
196	1	Chicken Burrito	[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
196	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
196	1	Canned Soft Drink	[Coke]	$1.25 
197	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
197	1	Side of Chips	NULL	$1.69 
198	1	Brakens Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
198	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
199	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 
199	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
199	1	Chips and Guacamole	NULL	$4.45 
200	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.49 
200	1	Chips and Guacamole	NULL	$3.99 
201	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Sour Cream, Cheese]]	$8.49 
201	1	Chips and Guacamole	NULL	$3.99 
202	1	Barbacoa Bowl	[[Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium)], [Black Beans, Rice, Cheese, Guacamole]]	$11.48 
202	1	Side of Chips	NULL	$1.69 
202	1	Canned Soda	[Diet Dr. Pepper]	$1.09 
203	1	Chicken Soft Tacos	[Saute Chili Seafood Salsa, [Rice, Cheese, Lettuce, Guacamole]]	$11.25 
203	1	Bottled Water	NULL	$1.50 
204	1	Chicken Burrito	[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]	$10.58 
204	1	Side of Chips	NULL	$1.69 
205	1	Brakens Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
205	1	Veggie Burrito	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese]]	$8.75 
205	1	Steak Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
205	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese]]	$8.75 
205	1	Barbacoa Crispy Tacos	[Fresh Tomato Salsa, Guacamole]	$11.75 
205	1	Chicken Burrito	[Fresh Tomato Salsa, Cheese]	$8.75 
205	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$8.75 
205	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
205	1	Chips	NULL	$2.15 
206	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Guacamole]]	$11.25 
206	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Guacamole]]	$11.75 
206	2	Canned Soft Drink	[Diet Coke]	$2.50 
206	1	Chips and Guacamole	NULL	$4.45 
207	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese]]	$9.25 
207	1	Chips and Guacamole	NULL	$4.45 
207	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Rice, Lettuce, Guacamole, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Cheese, Sour Cream, Black Beans]]	$11.25 
208	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Cheese]]	$8.49 
208	1	Chips and Guacamole	NULL	$3.99 
209	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Lettuce]]	$9.25 
209	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$9.25 
210	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Guacamole]]	$11.25 
210	1	Barbacoa Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
211	1	Steak Burrito	[Saute Chili Seafood Salsa, [Rice, Black Beans, Sour Cream, Lettuce, Guacamole]]	$11.75 
211	1	Chicken Soft Tacos	[Saute Chili Seafood Salsa, [Rice, Cheese, Lettuce, Guacamole]]	$11.25 
212	1	Canned Soft Drink	[Lemonade]	$1.25 
212	2	Brakens Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$23.50 
212	1	Canned Soft Drink	[Coke]	$1.25 
213	1	Steak Burrito	[Tomatillo-Yellow Chili Salsa (Hot), Rice]	$8.99 
213	1	Chicken Bowl	[Tomatillo-Yellow Chili Salsa (Hot), Rice]	$8.49 
214	1	Burrito	[Adobo-Marinated and Grilled Chicken, Green Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice, Guacamole]]	$7.40 
214	1	Burrito	[Braised Barbacoa, Vegetarian Black Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice]]	$7.40 
